0,1,2,3,4,position
-73.0,-57.0,-75.0,-71.0,-85.0,6
-73.0,-57.0,-71.0,-71.0,-85.0,6
-73.0,-58.0,-71.0,-71.0,-85.0,6
-73.0,-58.0,-71.0,-73.0,-85.0,6
-73.0,-58.0,-71.0,-73.0,-84.0,6
-73.0,-58.0,-71.0,-73.0,-71.0,6
-73.0,-58.0,-75.0,-73.0,-71.0,6
-73.0,-57.0,-75.0,-73.0,-71.0,6
-73.0,-57.0,-75.0,-74.0,-71.0,6
-74.0,-57.0,-75.0,-74.0,-71.0,6
-74.0,-57.0,-71.0,-74.0,-71.0,6
-74.0,-57.0,-71.0,-74.0,-73.0,6
-74.0,-58.0,-71.0,-74.0,-73.0,6
-74.0,-58.0,-71.0,-69.0,-73.0,6
-74.0,-58.0,-75.0,-69.0,-73.0,6
-74.0,-58.0,-75.0,-69.0,-71.0,6
-74.0,-63.0,-75.0,-69.0,-71.0,6
-76.0,-63.0,-75.0,-69.0,-71.0,6
-76.0,-63.0,-71.0,-69.0,-71.0,6
-76.0,-63.0,-71.0,-69.0,-72.0,6
-76.0,-57.0,-71.0,-69.0,-72.0,6
-67.0,-57.0,-71.0,-69.0,-72.0,6
-67.0,-57.0,-75.0,-69.0,-72.0,6
-67.0,-57.0,-75.0,-69.0,-71.0,6
-67.0,-57.0,-75.0,-75.0,-71.0,6
-67.0,-57.0,-71.0,-75.0,-71.0,6
-67.0,-57.0,-71.0,-75.0,-72.0,6
-67.0,-56.0,-71.0,-75.0,-72.0,6
-67.0,-56.0,-71.0,-69.0,-72.0,6
-67.0,-56.0,-71.0,-69.0,-71.0,6
-67.0,-56.0,-74.0,-69.0,-71.0,6
-65.0,-56.0,-74.0,-69.0,-71.0,6
-65.0,-56.0,-74.0,-69.0,-72.0,6
-65.0,-56.0,-69.0,-69.0,-72.0,6
-65.0,-56.0,-69.0,-72.0,-72.0,6
-65.0,-57.0,-69.0,-72.0,-72.0,6
-65.0,-57.0,-69.0,-72.0,-71.0,6
-65.0,-57.0,-75.0,-72.0,-71.0,6
-65.0,-57.0,-75.0,-72.0,-69.0,6
-65.0,-57.0,-66.0,-72.0,-69.0,6
-65.0,-57.0,-66.0,-73.0,-69.0,6
-76.0,-57.0,-66.0,-73.0,-69.0,6
-76.0,-57.0,-66.0,-73.0,-72.0,6
-76.0,-57.0,-76.0,-73.0,-72.0,6
-65.0,-57.0,-76.0,-73.0,-72.0,6
-65.0,-57.0,-76.0,-75.0,-72.0,6
-65.0,-57.0,-66.0,-75.0,-72.0,6
-65.0,-58.0,-66.0,-75.0,-72.0,6
-76.0,-58.0,-66.0,-75.0,-72.0,6
-76.0,-58.0,-66.0,-68.0,-72.0,6
-76.0,-58.0,-77.0,-68.0,-72.0,6
-76.0,-57.0,-77.0,-68.0,-72.0,6
-68.0,-57.0,-77.0,-68.0,-72.0,6
-68.0,-57.0,-77.0,-75.0,-72.0,6
-68.0,-57.0,-66.0,-75.0,-72.0,6
-68.0,-63.0,-66.0,-75.0,-72.0,6
-68.0,-63.0,-66.0,-68.0,-72.0,6
-68.0,-63.0,-66.0,-68.0,-71.0,6
-68.0,-63.0,-71.0,-68.0,-71.0,6
-68.0,-57.0,-71.0,-68.0,-71.0,6
-68.0,-57.0,-71.0,-73.0,-71.0,6
-68.0,-57.0,-65.0,-73.0,-71.0,6
-68.0,-57.0,-65.0,-73.0,-83.0,6
-68.0,-63.0,-65.0,-73.0,-83.0,6
-63.0,-63.0,-65.0,-73.0,-83.0,6
-63.0,-63.0,-65.0,-67.0,-83.0,6
-63.0,-63.0,-71.0,-67.0,-83.0,6
-63.0,-63.0,-71.0,-67.0,-71.0,6
-67.0,-63.0,-71.0,-67.0,-71.0,6
-67.0,-63.0,-71.0,-71.0,-71.0,6
-67.0,-63.0,-66.0,-71.0,-71.0,6
-67.0,-63.0,-66.0,-71.0,-72.0,6
-62.0,-63.0,-66.0,-71.0,-72.0,6
-62.0,-63.0,-66.0,-68.0,-72.0,6
-62.0,-57.0,-66.0,-68.0,-72.0,6
-76.0,-57.0,-66.0,-68.0,-72.0,6
-76.0,-57.0,-64.0,-73.0,-72.0,6
-76.0,-57.0,-64.0,-73.0,-84.0,6
-67.0,-57.0,-64.0,-73.0,-84.0,6
-67.0,-57.0,-64.0,-75.0,-84.0,6
-67.0,-57.0,-71.0,-75.0,-84.0,6
-67.0,-58.0,-71.0,-75.0,-84.0,6
-67.0,-58.0,-75.0,-75.0,-84.0,6
-68.0,-58.0,-75.0,-75.0,-84.0,6
-68.0,-57.0,-75.0,-75.0,-84.0,6
-68.0,-57.0,-75.0,-73.0,-84.0,6
-68.0,-57.0,-75.0,-73.0,-72.0,6
-68.0,-57.0,-71.0,-73.0,-72.0,6
-68.0,-63.0,-71.0,-73.0,-72.0,6
-75.0,-63.0,-71.0,-73.0,-72.0,6
-75.0,-63.0,-71.0,-71.0,-87.0,6
-75.0,-63.0,-75.0,-71.0,-87.0,6
-75.0,-63.0,-75.0,-71.0,-71.0,6
-75.0,-63.0,-71.0,-71.0,-71.0,6
-75.0,-63.0,-71.0,-73.0,-71.0,6
-75.0,-63.0,-71.0,-73.0,-87.0,6
-75.0,-63.0,-66.0,-73.0,-87.0,6
-75.0,-57.0,-66.0,-73.0,-87.0,6
-75.0,-57.0,-66.0,-75.0,-87.0,6
-75.0,-57.0,-66.0,-75.0,-72.0,6
-75.0,-56.0,-66.0,-75.0,-72.0,6
-68.0,-56.0,-66.0,-75.0,-72.0,6
-68.0,-56.0,-66.0,-68.0,-72.0,6
-68.0,-56.0,-66.0,-68.0,-84.0,6
-68.0,-63.0,-66.0,-68.0,-84.0,6
-65.0,-63.0,-66.0,-68.0,-84.0,6
-65.0,-63.0,-66.0,-75.0,-84.0,6
-65.0,-63.0,-75.0,-75.0,-84.0,6
-65.0,-63.0,-75.0,-75.0,-72.0,6
-65.0,-58.0,-75.0,-75.0,-72.0,6
-65.0,-58.0,-75.0,-73.0,-72.0,6
-65.0,-58.0,-71.0,-73.0,-72.0,6
-65.0,-56.0,-71.0,-73.0,-72.0,6
-65.0,-56.0,-71.0,-69.0,-72.0,6
-65.0,-56.0,-75.0,-69.0,-72.0,6
-65.0,-61.0,-75.0,-69.0,-72.0,6
-76.0,-61.0,-75.0,-69.0,-72.0,6
-76.0,-61.0,-75.0,-71.0,-72.0,6
-76.0,-61.0,-71.0,-71.0,-72.0,6
-76.0,-61.0,-71.0,-71.0,-85.0,6
-76.0,-63.0,-75.0,-71.0,-85.0,6
-76.0,-63.0,-75.0,-73.0,-85.0,6
-76.0,-63.0,-71.0,-73.0,-85.0,6
-76.0,-58.0,-71.0,-73.0,-85.0,6
-76.0,-58.0,-64.0,-73.0,-85.0,6
-76.0,-58.0,-64.0,-73.0,-71.0,6
-76.0,-56.0,-64.0,-73.0,-71.0,6
-68.0,-56.0,-64.0,-73.0,-71.0,6
-68.0,-56.0,-71.0,-73.0,-71.0,6
-68.0,-56.0,-71.0,-73.0,-85.0,6
-65.0,-56.0,-71.0,-73.0,-85.0,6
-65.0,-56.0,-71.0,-69.0,-85.0,6
-65.0,-56.0,-71.0,-69.0,-71.0,6
-65.0,-56.0,-75.0,-69.0,-71.0,6
-68.0,-56.0,-75.0,-69.0,-71.0,6
-68.0,-56.0,-75.0,-73.0,-71.0,6
-68.0,-56.0,-75.0,-73.0,-73.0,6
-68.0,-56.0,-71.0,-73.0,-73.0,6
-68.0,-63.0,-71.0,-73.0,-73.0,6
-76.0,-63.0,-71.0,-73.0,-73.0,6
-76.0,-63.0,-66.0,-73.0,-73.0,6
-76.0,-63.0,-66.0,-73.0,-71.0,6
-76.0,-57.0,-66.0,-73.0,-71.0,6
-65.0,-57.0,-66.0,-73.0,-71.0,6
-65.0,-57.0,-66.0,-71.0,-71.0,6
-65.0,-57.0,-67.0,-71.0,-71.0,6
-65.0,-57.0,-67.0,-71.0,-85.0,6
-65.0,-58.0,-67.0,-71.0,-85.0,6
-76.0,-58.0,-67.0,-71.0,-85.0,6
-76.0,-58.0,-67.0,-74.0,-85.0,6
-76.0,-58.0,-64.0,-74.0,-85.0,6
-76.0,-58.0,-64.0,-74.0,-71.0,6
-76.0,-57.0,-64.0,-74.0,-71.0,6
-68.0,-57.0,-64.0,-74.0,-71.0,6
-68.0,-57.0,-64.0,-69.0,-71.0,6
-68.0,-57.0,-71.0,-69.0,-71.0,6
-68.0,-57.0,-71.0,-69.0,-72.0,6
-68.0,-60.0,-71.0,-69.0,-72.0,6
-76.0,-60.0,-71.0,-69.0,-72.0,6
-76.0,-60.0,-71.0,-75.0,-72.0,6
-76.0,-60.0,-64.0,-75.0,-72.0,6
-76.0,-60.0,-64.0,-75.0,-86.0,6
-76.0,-57.0,-64.0,-75.0,-86.0,6
-68.0,-57.0,-64.0,-75.0,-86.0,6
-68.0,-57.0,-64.0,-71.0,-86.0,6
-68.0,-57.0,-64.0,-71.0,-73.0,6
-68.0,-61.0,-64.0,-71.0,-73.0,6
-76.0,-61.0,-64.0,-71.0,-73.0,6
-76.0,-61.0,-64.0,-75.0,-73.0,6
-76.0,-61.0,-71.0,-75.0,-73.0,6
-76.0,-61.0,-71.0,-75.0,-71.0,6
-76.0,-57.0,-71.0,-75.0,-71.0,6
-68.0,-57.0,-71.0,-75.0,-71.0,6
-68.0,-57.0,-75.0,-73.0,-71.0,6
-68.0,-58.0,-75.0,-73.0,-72.0,6
-65.0,-58.0,-75.0,-68.0,-72.0,6
-65.0,-58.0,-65.0,-68.0,-72.0,6
-65.0,-58.0,-65.0,-68.0,-87.0,6
-65.0,-57.0,-65.0,-68.0,-87.0,6
-68.0,-57.0,-65.0,-68.0,-87.0,6
-68.0,-57.0,-65.0,-71.0,-87.0,6
-68.0,-57.0,-71.0,-71.0,-87.0,6
-68.0,-57.0,-71.0,-71.0,-72.0,6
-68.0,-58.0,-71.0,-71.0,-72.0,6
-68.0,-58.0,-71.0,-69.0,-72.0,6
-68.0,-58.0,-74.0,-69.0,-72.0,6
-68.0,-57.0,-74.0,-69.0,-72.0,6
-68.0,-57.0,-74.0,-73.0,-72.0,6
-68.0,-57.0,-72.0,-73.0,-72.0,6
-68.0,-63.0,-72.0,-73.0,-72.0,6
-63.0,-63.0,-72.0,-73.0,-72.0,6
-63.0,-63.0,-72.0,-68.0,-72.0,6
-63.0,-63.0,-72.0,-68.0,-70.0,6
-63.0,-57.0,-72.0,-68.0,-70.0,6
-74.0,-57.0,-72.0,-68.0,-70.0,6
-74.0,-57.0,-72.0,-73.0,-70.0,6
-74.0,-57.0,-72.0,-73.0,-72.0,6
-74.0,-57.0,-71.0,-73.0,-72.0,6
-74.0,-63.0,-71.0,-73.0,-72.0,6
-74.0,-63.0,-71.0,-71.0,-72.0,6
-74.0,-63.0,-71.0,-71.0,-86.0,6
-74.0,-63.0,-75.0,-71.0,-86.0,6
-74.0,-56.0,-75.0,-71.0,-86.0,6
-74.0,-56.0,-75.0,-75.0,-86.0,6
-74.0,-56.0,-75.0,-75.0,-72.0,6
-74.0,-56.0,-67.0,-75.0,-72.0,6
-65.0,-56.0,-67.0,-75.0,-72.0,6
-65.0,-56.0,-67.0,-72.0,-72.0,6
-68.0,-56.0,-67.0,-72.0,-72.0,6
-68.0,-56.0,-67.0,-75.0,-72.0,6
-68.0,-56.0,-69.0,-75.0,-72.0,6
-68.0,-56.0,-69.0,-75.0,-85.0,6
-68.0,-63.0,-69.0,-75.0,-85.0,6
-65.0,-63.0,-69.0,-75.0,-85.0,6
-65.0,-63.0,-69.0,-69.0,-85.0,6
-65.0,-63.0,-76.0,-69.0,-85.0,6
-65.0,-58.0,-76.0,-69.0,-85.0,6
-68.0,-58.0,-76.0,-69.0,-85.0,6
-68.0,-58.0,-76.0,-75.0,-85.0,6
-68.0,-58.0,-66.0,-75.0,-85.0,6
-68.0,-63.0,-66.0,-75.0,-85.0,6
-65.0,-63.0,-66.0,-75.0,-85.0,6
-65.0,-63.0,-66.0,-73.0,-85.0,6
-65.0,-63.0,-76.0,-73.0,-85.0,6
-65.0,-58.0,-76.0,-73.0,-85.0,6
-68.0,-58.0,-76.0,-73.0,-85.0,6
-68.0,-58.0,-76.0,-75.0,-83.0,6
-68.0,-58.0,-66.0,-75.0,-83.0,6
-68.0,-63.0,-66.0,-75.0,-83.0,6
-76.0,-63.0,-66.0,-75.0,-83.0,6
-76.0,-63.0,-66.0,-71.0,-83.0,6
-76.0,-57.0,-66.0,-71.0,-83.0,6
-68.0,-57.0,-66.0,-71.0,-83.0,6
-68.0,-57.0,-66.0,-74.0,-83.0,6
-68.0,-57.0,-72.0,-74.0,-83.0,6
